Date,vel_up_centreline,dLdt,calving,calving_magnitude,dt_days,dt_years,Centerline_Length
2017-10-19,10827.09765625,12735.673805860526,-1908.576149610526,-5.225396713512734,6.0,0.01642710472279261,-86.76047616242431
2017-10-25,10991.7998046875,12460.295825279929,-1468.496020592429,-4.0205229858793405,6.0,0.01642710472279261,117.92610823642462
2017-10-31,10819.7783203125,9859.235633551914,960.5426867605856,2.629822551021453,6.0,0.01642710472279261,279.88480447547045
2017-11-06,10228.1337890625,-5623.839010457334,15851.972799519834,43.400336206762034,6.0,0.01642710472279261,187.50141210656147
2017-11-12,10315.96875,16395.350363947276,-6079.3816139472765,-16.644439737021976,6.0,0.01642710472279261,456.8295495019993
2017-11-18,9867.5869140625,9441.56821612145,426.01869794105005,1.1663756274908967,6.0,0.01642710472279261,611.9271793356165
2017-11-24,9753.5732421875,3875.790548925652,5877.782693261848,16.092491973338394,6.0,0.01642710472279261,675.5951965664281
2017-11-30,9836.0615234375,19178.217548196437,-9342.156024758937,-25.57742922589716,6.0,0.01642710472279261,990.6377846271498
2017-12-06,9507.3408203125,-2027.5463268667954,11534.887147179295,31.580799855384793,6.0,0.01642710472279261,957.3310687853955
2017-12-12,9793.9111328125,20728.453321068417,-10934.542188255917,-29.93714493704563,6.0,0.01642710472279261,1297.8395422321046
2017-12-18,9649.232421875,-3894.374674050836,13543.607095925836,37.08037534818846,6.0,0.01642710472279261,1233.8662416316802
2017-12-24,9377.9443359375,12476.879564013943,-3098.9352280764433,-8.484422253460489,6.0,0.01642710472279261,1438.8252488434082
2017-12-30,9462.3955078125,7809.754253287785,1652.641254524715,4.524685159547474,6.0,0.01642710472279261,1567.1168998214416
2018-01-05,,12619.455398149134,,,6.0,0.01642710472279261,1774.418015191448
2018-01-11,9399.9765625,3109.4691034477,6290.5074590523,17.222470798226695,6.0,0.01642710472279261,1825.4975897860713
2018-01-17,,6951.361881535384,,,6.0,0.01642710472279261,1939.6883393800817
2018-01-23,9361.8564453125,7945.012615550266,1416.8438297622342,3.879106994557794,6.0,0.01642710472279261,2070.2018936396344
2018-01-29,9005.345703125,13961.424945651786,-4956.079242526786,-13.569005455241031,6.0,0.01642710472279261,2299.5476833012654
2018-02-04,8851.9541015625,8792.579692570522,59.37440899197827,0.16255827239419102,6.0,0.01642710472279261,2443.984310694621
2018-02-10,8721.0224609375,7670.506020570756,1050.516440366744,2.8761572631533032,6.0,0.01642710472279261,2569.988516371348
2018-02-16,9065.9072265625,8008.737940315914,1057.1692862465861,2.8943717624820975,6.0,0.01642710472279261,2701.54889321432
2018-02-22,9344.267578125,11607.879582942769,-2263.612004817769,-6.1974319091520025,6.0,0.01642710472279261,2892.232746732887
2018-02-28,9441.591796875,9932.550854500063,-490.959057625063,-1.3441726423684135,6.0,0.01642710472279261,3055.3957997842226
2018-03-06,9374.046875,4311.792191219094,5062.254683780906,13.85969797065272,6.0,0.01642710472279261,3126.226061652298
2018-03-12,9406.6865234375,15447.727251831559,-6041.0407283940585,-16.539468113330756,6.0,0.01642710472279261,3379.9874949472724
2018-03-18,9525.3251953125,11561.48724368302,-2036.1620483705192,-5.574707866859738,6.0,0.01642710472279261,3569.909256650484
2018-03-24,,6540.612332497592,,,6.0,0.01642710472279261,3677.352580387611
2018-03-30,9565.4189453125,-5876.992945012447,15442.411890324947,42.27901954914428,6.0,0.01642710472279261,3580.810601824778
2018-04-05,9644.529296875,25638.40868192591,-15993.87938505091,-43.788855263657524,6.0,0.01642710472279261,4001.9754261685302
2018-04-11,9550.35546875,10987.085607168803,-1436.730138418803,-3.933552740366333,6.0,0.01642710472279261,4182.46143203578
2018-04-17,9594.765625,9089.360265756739,505.40535924326105,1.3837244606249446,6.0,0.01642710472279261,4331.773304984556
2018-04-23,,9655.877513541403,,,6.0,0.01642710472279261,4490.3914160899585
2018-04-29,,10333.695944321604,,,6.0,0.01642710472279261,4660.144121540827
